Image Name,Predicted Class,Confidence Score
7598.jpg,"Class 4
",0.9551592
8429.jpg,"Class 4
",0.9999987
10822.jpg,"Class 2
",0.9277548
8319.jpg,"Class 2
",0.9404835
10238.jpg,"Class 5
",0.8866796
11861.jpg,"Class 3
",1.0
10486.jpg,"Class 4
",1.0
8965.jpg,"Class 2
",0.9974547
8015.jpg,"Class 4
",0.8754643
9864.jpg,"Class 4
",0.99472636
11218.jpg,"Class 5
",1.0
10098.jpg,"Class 4
",0.99762803
10073.jpg,"Class 4
",1.0
9310.jpg,"Class 2
",0.99999535
8288.jpg,"Class 5
",1.0
11660.jpg,"Class 4
",0.998398
9778.jpg,"Class 5
",0.99999785
7413.jpg,"Class 3
",1.0
9626.jpg,"Class 2
",0.9994523
10829.jpg,"Class 4
",0.9999926
8024.jpg,"Class 2
",0.5807075
11137.jpg,"Class 4
",0.9999783
8993.jpg,"Class 4
",0.99854076
11839.jpg,"Class 2
",0.997917
10260.jpg,"Class 4
",1.0
11141.jpg,"Class 5
",1.0
7906.jpg,"Class 5
",1.0
7989.jpg,"Class 2
",0.98476934
9082.jpg,"Class 4
",1.0
9434.jpg,"Class 5
",1.0
9091.jpg,"Class 6
",0.99990904
9174.jpg,"Class 4
",1.0
11999.jpg,"Class 2
",1.0
11096.jpg,"Class 4
",0.9960609
11086.jpg,"Class 4
",1.0
7229.jpg,"Class 6
",0.6206217
11360.jpg,"Class 6
",0.77285385
9394.jpg,"Class 2
",0.6221541
8920.jpg,"Class 2
",0.99999976
8617.jpg,"Class 2
",0.73493093
9695.jpg,"Class 4
",0.9979164
7306.jpg,"Class 2
",1.0
10059.jpg,"Class 2
",0.9986507
10158.jpg,"Class 2
",0.99999917
7710.jpg,"Class 2
",0.9810285
10514.jpg,"Class 2
",1.0
10991.jpg,"Class 6
",0.99999833
7262.jpg,"Class 2
",0.99999976
9193.jpg,"Class 4
",0.9996717
8424.jpg,"Class 2
",0.9999707
7849.jpg,"Class 5
",0.9999907
9579.jpg,"Class 4
",0.5633519
7889.jpg,"Class 6
",1.0
9249.jpg,"Class 2
",0.99557024
10803.jpg,"Class 6
",0.9922908
11230.jpg,"Class 2
",0.999889
7268.jpg,"Class 5
",0.9999325
7981.jpg,"Class 4
",0.99993217
8785.jpg,"Class 2
",0.9984074
8591.jpg,"Class 2
",0.99966943
7751.jpg,"Class 2
",0.9980691
7720.jpg,"Class 4
",0.9943693
8278.jpg,"Class 6
",1.0
10716.jpg,"Class 2
",0.99938214
9278.jpg,"Class 4
",0.9974221
8426.jpg,"Class 4
",0.9999999
11955.jpg,"Class 2
",0.99949026
7552.jpg,"Class 5
",0.9998202
9450.jpg,"Class 6
",0.9875935
8722.jpg,"Class 6
",0.9909479
9608.jpg,"Class 6
",0.97019726
10387.jpg,"Class 5
",0.99999714
11675.jpg,"Class 6
",0.99998593
7956.jpg,"Class 4
",0.5540742
8649.jpg,"Class 4
",0.9999999
8721.jpg,"Class 6
",0.66417146
8476.jpg,"Class 4
",0.81088954
10633.jpg,"Class 4
",0.9999646
10404.jpg,"Class 3
",0.99998176
11433.jpg,"Class 4
",1.0
11847.jpg,"Class 2
",0.9966864
10785.jpg,"Class 4
",1.0
7388.jpg,"Class 5
",0.99999976
8327.jpg,"Class 5
",1.0
9533.jpg,"Class 5
",0.99999964
11946.jpg,"Class 2
",0.999992
11043.jpg,"Class 2
",0.99969053
8409.jpg,"Class 4
",1.0
8098.jpg,"Class 4
",0.9997235
10663.jpg,"Class 5
",1.0
11876.jpg,"Class 4
",0.7351215
11219.jpg,"Class 2
",0.9999993
8310.jpg,"Class 2
",0.9999982
11701.jpg,"Class 4
",0.99999917
8321.jpg,"Class 6
",0.9539629
9574.jpg,"Class 2
",0.96644306
10407.jpg,"Class 4
",0.78882647
11536.jpg,"Class 2
",1.0
11310.jpg,"Class 6
",0.9999999
8022.jpg,"Class 4
",0.9998324
9349.jpg,"Class 5
",1.0
11056.jpg,"Class 3
",0.98229766
7329.jpg,"Class 3
",0.9969387
8526.jpg,"Class 2
",0.6136466
10495.jpg,"Class 5
",1.0
7887.jpg,"Class 2
",0.74086076
11653.jpg,"Class 4
",0.9999839
11647.jpg,"Class 2
",0.88629645
11784.jpg,"Class 4
",0.94460255
10813.jpg,"Class 2
",1.0
7221.jpg,"Class 2
",0.99937785
9192.jpg,"Class 5
",0.9999999
11212.jpg,"Class 2
",0.95639634
8775.jpg,"Class 5
",0.9912963
10067.jpg,"Class 6
",0.9994282
11296.jpg,"Class 2
",0.99999976
9263.jpg,"Class 4
",0.9999825
9508.jpg,"Class 2
",0.999956
11487.jpg,"Class 2
",0.9692309
8346.jpg,"Class 1
",0.97758216
7754.jpg,"Class 2
",0.99999917
11404.jpg,"Class 4
",0.9369203
11376.jpg,"Class 4
",0.9999943
8224.jpg,"Class 5
",0.99999964
7949.jpg,"Class 2
",0.99970514
10281.jpg,"Class 4
",0.9999949
9839.jpg,"Class 4
",0.99998164
10504.jpg,"Class 4
",0.9999887
9549.jpg,"Class 4
",0.98019534
8772.jpg,"Class 2
",0.9999994
9850.jpg,"Class 4
",0.99994123
9229.jpg,"Class 2
",0.99995756
9125.jpg,"Class 4
",0.9991935
7784.jpg,"Class 2
",1.0
10780.jpg,"Class 4
",0.99952304
10035.jpg,"Class 2
",0.9999864
11130.jpg,"Class 4
",0.8902147
10237.jpg,"Class 4
",0.56131893
11181.jpg,"Class 6
",0.71918964
11697.jpg,"Class 5
",1.0
10319.jpg,"Class 5
",0.9936353
9729.jpg,"Class 4
",0.9693206
11727.jpg,"Class 4
",1.0
11270.jpg,"Class 4
",0.695831
7614.jpg,"Class 2
",0.86989105
9094.jpg,"Class 2
",0.9138672
9130.jpg,"Class 2
",0.9985455
11353.jpg,"Class 2
",1.0
10184.jpg,"Class 2
",1.0
9648.jpg,"Class 4
",0.95265883
8902.jpg,"Class 2
",1.0
8559.jpg,"Class 4
",1.0
11259.jpg,"Class 6
",0.93602633
10420.jpg,"Class 2
",0.9989109
10280.jpg,"Class 4
",0.9691144
10906.jpg,"Class 4
",0.9999994
8279.jpg,"Class 4
",0.8834625
11402.jpg,"Class 5
",1.0
7974.jpg,"Class 6
",0.9999999
9998.jpg,"Class 5
",1.0
11828.jpg,"Class 6
",0.5508738
8904.jpg,"Class 4
",0.95047694
9205.jpg,"Class 6
",0.9925288
10516.jpg,"Class 2
",0.9999926
8132.jpg,"Class 6
",0.5275898
8188.jpg,"Class 4
",1.0
9440.jpg,"Class 2
",0.9370676
10465.jpg,"Class 4
",0.9983589
11668.jpg,"Class 1
",0.9130824
9877.jpg,"Class 2
",0.9998772
8326.jpg,"Class 6
",0.9999999
9823.jpg,"Class 4
",1.0
10591.jpg,"Class 5
",1.0
10677.jpg,"Class 4
",0.88780564
9459.jpg,"Class 4
",0.9033631
9206.jpg,"Class 3
",1.0
7696.jpg,"Class 4
",0.9999968
7314.jpg,"Class 5
",1.0
7946.jpg,"Class 2
",0.98553354
11793.jpg,"Class 5
",1.0
8277.jpg,"Class 5
",1.0
11375.jpg,"Class 6
",0.9999666
10217.jpg,"Class 4
",0.5028758
9092.jpg,"Class 3
",1.0
11824.jpg,"Class 3
",0.99999964
7575.jpg,"Class 2
",0.99995625
9619.jpg,"Class 4
",0.9999697
10859.jpg,"Class 4
",0.9071471
11760.jpg,"Class 2
",0.7272633
9563.jpg,"Class 1
",0.9999995
10417.jpg,"Class 4
",1.0
9013.jpg,"Class 6
",0.9566581
9080.jpg,"Class 5
",1.0
10358.jpg,"Class 4
",0.9723449
8220.jpg,"Class 2
",0.9992818
10027.jpg,"Class 4
",0.998694
9777.jpg,"Class 6
",0.99793977
9471.jpg,"Class 6
",0.87078255
11162.jpg,"Class 4
",0.97597224
9567.jpg,"Class 1
",0.48191905
10321.jpg,"Class 3
",0.9891138
11931.jpg,"Class 5
",0.67741895
9035.jpg,"Class 5
",1.0
10690.jpg,"Class 2
",0.9999862
11415.jpg,"Class 5
",1.0
8625.jpg,"Class 4
",0.8571197
9947.jpg,"Class 4
",0.82890195
10587.jpg,"Class 3
",0.9999995
11393.jpg,"Class 4
",0.99978286
10585.jpg,"Class 4
",0.99759823
9215.jpg,"Class 5
",0.99800223
7673.jpg,"Class 3
",0.9999685
10703.jpg,"Class 4
",1.0
8818.jpg,"Class 4
",0.99534506
9857.jpg,"Class 5
",1.0
8017.jpg,"Class 4
",0.8567194
7724.jpg,"Class 2
",0.963048
7394.jpg,"Class 4
",0.90382844
7992.jpg,"Class 4
",0.92150193
11911.jpg,"Class 6
",0.678406
10513.jpg,"Class 2
",0.9980081
8040.jpg,"Class 4
",0.61772317
11232.jpg,"Class 4
",0.999977
9575.jpg,"Class 4
",0.6602632
9350.jpg,"Class 4
",0.9997267
7859.jpg,"Class 4
",0.9997378
8592.jpg,"Class 6
",0.9999945
11107.jpg,"Class 4
",0.99999976
10711.jpg,"Class 5
",0.9999918
9843.jpg,"Class 5
",1.0
11940.jpg,"Class 6
",0.8377259
11963.jpg,"Class 2
",0.503057
10520.jpg,"Class 2
",0.99989974
8275.jpg,"Class 5
",0.9999962
10588.jpg,"Class 2
",0.8384901
8115.jpg,"Class 6
",1.0
9889.jpg,"Class 4
",0.68400955
10253.jpg,"Class 2
",0.99999785
7583.jpg,"Class 2
",0.60346746
8074.jpg,"Class 2
",0.985817
11017.jpg,"Class 4
",0.97530746
11593.jpg,"Class 4
",0.99998295
11710.jpg,"Class 2
",0.5470247
9565.jpg,"Class 4
",0.9597407
9224.jpg,"Class 2
",1.0
9671.jpg,"Class 2
",0.99964774
10105.jpg,"Class 4
",0.42829078
9798.jpg,"Class 6
",0.98269594
7418.jpg,"Class 4
",0.9913202
7386.jpg,"Class 5
",0.9667499
8878.jpg,"Class 2
",0.99998605
9978.jpg,"Class 2
",0.9905862
9973.jpg,"Class 2
",0.8600003
8202.jpg,"Class 2
",0.87972087
8063.jpg,"Class 5
",0.6323612
9688.jpg,"Class 5
",0.56154513
11842.jpg,"Class 4
",0.9999993
7237.jpg,"Class 2
",1.0
11311.jpg,"Class 6
",0.9973943
9122.jpg,"Class 2
",0.9999716
7935.jpg,"Class 6
",1.0
10047.jpg,"Class 3
",1.0
11779.jpg,"Class 6
",0.99940586
10087.jpg,"Class 5
",1.0
9765.jpg,"Class 4
",0.95284057
9003.jpg,"Class 2
",0.9998559
11805.jpg,"Class 4
",0.99999917
11123.jpg,"Class 5
",1.0
7783.jpg,"Class 2
",0.68128
10339.jpg,"Class 4
",0.9956168
9901.jpg,"Class 4
",0.9998448
9452.jpg,"Class 4
",1.0
9983.jpg,"Class 4
",1.0
8859.jpg,"Class 4
",0.99999964
11525.jpg,"Class 2
",0.9841069
10774.jpg,"Class 4
",0.9998902
8335.jpg,"Class 3
",1.0
7228.jpg,"Class 4
",0.5681623
10575.jpg,"Class 2
",0.99991333
7308.jpg,"Class 4
",0.9964474
7822.jpg,"Class 4
",0.9098521
8097.jpg,"Class 4
",0.99998677
11924.jpg,"Class 1
",0.85652936
11304.jpg,"Class 4
",1.0
10728.jpg,"Class 4
",0.9993469
8380.jpg,"Class 4
",0.8254506
7936.jpg,"Class 3
",0.9999995
9401.jpg,"Class 4
",0.9999579
9399.jpg,"Class 5
",0.99999976
10287.jpg,"Class 4
",0.97816396
8236.jpg,"Class 2
",0.8834038
7463.jpg,"Class 4
",0.99996686
10423.jpg,"Class 3
",0.9999782
10539.jpg,"Class 4
",0.999987
9497.jpg,"Class 4
",1.0
10275.jpg,"Class 4
",0.6749956
11923.jpg,"Class 4
",0.999074
9853.jpg,"Class 2
",0.9999887
11083.jpg,"Class 5
",1.0
10740.jpg,"Class 2
",0.9662922
9070.jpg,"Class 4
",0.9885971
11919.jpg,"Class 5
",1.0
7398.jpg,"Class 6
",0.999065
8023.jpg,"Class 6
",0.998444
10573.jpg,"Class 3
",1.0
8532.jpg,"Class 6
",0.99999905
9999.jpg,"Class 2
",0.9749347
9010.jpg,"Class 3
",0.99983406
8823.jpg,"Class 6
",0.9994617
11706.jpg,"Class 5
",0.9999993
10635.jpg,"Class 4
",0.99997544
7355.jpg,"Class 6
",0.999889
7631.jpg,"Class 6
",0.99976593
10831.jpg,"Class 6
",0.6548104
10558.jpg,"Class 2
",0.9999815
10905.jpg,"Class 2
",0.9999962
9651.jpg,"Class 2
",0.9975206
8461.jpg,"Class 4
",0.8198739
9395.jpg,"Class 2
",0.99999976
9525.jpg,"Class 6
",0.93874645
9176.jpg,"Class 3
",0.9998939
8218.jpg,"Class 2
",0.7899273
11855.jpg,"Class 5
",1.0
9071.jpg,"Class 3
",1.0
9762.jpg,"Class 4
",0.9975823
9466.jpg,"Class 2
",0.9999944
11194.jpg,"Class 4
",0.9632418
8410.jpg,"Class 2
",0.99992085
9670.jpg,"Class 6
",0.99999857
10702.jpg,"Class 4
",0.999956
8670.jpg,"Class 4
",0.9997465
7448.jpg,"Class 4
",0.9973093
7273.jpg,"Class 2
",0.9999056
7602.jpg,"Class 6
",0.99997914
7425.jpg,"Class 2
",0.9999782
10419.jpg,"Class 2
",0.99993
11751.jpg,"Class 2
",0.47094136
9446.jpg,"Class 2
",0.8899658
11361.jpg,"Class 4
",1.0
7297.jpg,"Class 2
",0.9970294
11275.jpg,"Class 2
",1.0
10949.jpg,"Class 4
",0.9997806
10122.jpg,"Class 3
",0.9992747
9121.jpg,"Class 2
",0.9996014
11766.jpg,"Class 4
",0.9921795
9924.jpg,"Class 2
",0.8200403
11359.jpg,"Class 6
",0.8759205
8786.jpg,"Class 6
",0.4069304
11373.jpg,"Class 4
",0.99978703
9270.jpg,"Class 2
",0.90384364
10431.jpg,"Class 5
",0.9999876
11192.jpg,"Class 5
",0.99999607
9352.jpg,"Class 3
",0.9776112
11529.jpg,"Class 4
",0.9468751
10879.jpg,"Class 6
",0.8719306
7441.jpg,"Class 4
",0.55049074
7796.jpg,"Class 4
",0.67988867
7918.jpg,"Class 4
",0.994083
11555.jpg,"Class 2
",0.999995
9106.jpg,"Class 6
",0.50639665
8603.jpg,"Class 6
",0.91511035
11857.jpg,"Class 2
",0.9975459
8548.jpg,"Class 2
",0.9999989
11678.jpg,"Class 5
",1.0
9086.jpg,"Class 4
",0.9160515
7571.jpg,"Class 5
",0.9530878
11385.jpg,"Class 3
",0.9893283
9909.jpg,"Class 2
",0.9733183
7622.jpg,"Class 5
",1.0
9675.jpg,"Class 6
",0.9525883
8819.jpg,"Class 3
",0.7273975
10806.jpg,"Class 2
",0.52743286
8634.jpg,"Class 3
",1.0
8478.jpg,"Class 2
",0.81300396
11314.jpg,"Class 3
",1.0
7576.jpg,"Class 2
",0.97568125
10028.jpg,"Class 5
",0.9999995
8668.jpg,"Class 3
",0.99999976
11020.jpg,"Class 5
",1.0
9491.jpg,"Class 2
",0.9988469
10222.jpg,"Class 1
",0.5942091
8273.jpg,"Class 2
",0.9981566
10276.jpg,"Class 2
",0.9203779
9181.jpg,"Class 2
",0.97173274
8549.jpg,"Class 6
",0.9997663
8037.jpg,"Class 6
",0.9999964
11535.jpg,"Class 2
",0.77462375
9914.jpg,"Class 4
",0.86774147
10223.jpg,"Class 6
",0.99135935
10571.jpg,"Class 2
",0.8864324
8374.jpg,"Class 4
",1.0
10894.jpg,"Class 4
",1.0
7719.jpg,"Class 4
",0.908227
10721.jpg,"Class 4
",0.999918
11835.jpg,"Class 6
",0.80147
10302.jpg,"Class 2
",1.0
7735.jpg,"Class 4
",0.5455839
10993.jpg,"Class 2
",0.9158239
7364.jpg,"Class 4
",0.9965274
10342.jpg,"Class 2
",0.99999905
11193.jpg,"Class 2
",0.99990344
7985.jpg,"Class 5
",0.99999464
9966.jpg,"Class 5
",1.0
11938.jpg,"Class 4
",0.9995036
9584.jpg,"Class 5
",0.9830631
8128.jpg,"Class 3
",1.0
8837.jpg,"Class 4
",0.98826504
8344.jpg,"Class 5
",1.0
11262.jpg,"Class 2
",0.9716329
10682.jpg,"Class 5
",0.7810494
11136.jpg,"Class 2
",0.99999297
9298.jpg,"Class 4
",0.98080015
11165.jpg,"Class 5
",1.0
9684.jpg,"Class 2
",0.98998415
11981.jpg,"Class 5
",0.8651969
8210.jpg,"Class 4
",0.9951132
11925.jpg,"Class 5
",1.0
9285.jpg,"Class 3
",0.9999999
11127.jpg,"Class 4
",0.9995245
8086.jpg,"Class 2
",0.807469
11066.jpg,"Class 2
",0.9995951
7913.jpg,"Class 4
",0.8440495
10155.jpg,"Class 6
",0.9998636
7666.jpg,"Class 2
",0.67868906
8839.jpg,"Class 4
",1.0
9548.jpg,"Class 4
",0.9909021
11865.jpg,"Class 2
",0.99999845
11918.jpg,"Class 2
",0.9252212
11547.jpg,"Class 2
",0.95097375
7263.jpg,"Class 4
",0.9889249
10250.jpg,"Class 2
",1.0
10103.jpg,"Class 4
",0.99970335
10030.jpg,"Class 6
",0.7806651
8081.jpg,"Class 5
",1.0
8363.jpg,"Class 4
",0.9999511
7553.jpg,"Class 5
",0.99993145
8644.jpg,"Class 4
",0.9783679
7357.jpg,"Class 3
",1.0
7866.jpg,"Class 2
",1.0
11950.jpg,"Class 5
",0.99999785
7857.jpg,"Class 2
",0.9976144
9050.jpg,"Class 2
",0.61567384
11410.jpg,"Class 6
",0.99999356
7932.jpg,"Class 6
",1.0
8813.jpg,"Class 2
",0.67960876
9187.jpg,"Class 2
",0.56441754
11010.jpg,"Class 4
",0.9991628
10557.jpg,"Class 4
",1.0
11061.jpg,"Class 5
",1.0
11176.jpg,"Class 4
",0.99983597
11377.jpg,"Class 6
",0.7922993
8240.jpg,"Class 2
",0.70832646
10209.jpg,"Class 6
",0.95660335
9703.jpg,"Class 5
",1.0
11758.jpg,"Class 4
",1.0
8336.jpg,"Class 3
",0.9999987
9012.jpg,"Class 2
",0.9931114
11280.jpg,"Class 5
",1.0
9255.jpg,"Class 3
",0.99948525
9470.jpg,"Class 3
",1.0
8156.jpg,"Class 6
",0.9999963
10151.jpg,"Class 4
",0.9770905
9737.jpg,"Class 2
",0.9922959
9564.jpg,"Class 4
",0.99992836
11285.jpg,"Class 2
",0.9992397
9059.jpg,"Class 4
",1.0
11714.jpg,"Class 4
",0.60724235
7243.jpg,"Class 2
",0.9999844
11970.jpg,"Class 2
",0.5957207
8318.jpg,"Class 3
",1.0
12000.jpg,"Class 4
",0.9999137
8159.jpg,"Class 4
",0.8827826
11553.jpg,"Class 2
",0.9806107
7236.jpg,"Class 4
",1.0
9629.jpg,"Class 2
",1.0
9887.jpg,"Class 4
",0.99210197
7914.jpg,"Class 4
",0.99573827
9029.jpg,"Class 4
",1.0
9576.jpg,"Class 4
",0.956085
7747.jpg,"Class 5
",1.0
11284.jpg,"Class 5
",1.0
9199.jpg,"Class 6
",0.9999999
11355.jpg,"Class 5
",0.9999956
10861.jpg,"Class 4
",0.9999769
